,@attr,album,artist,date,image,loved,mbid,name,streamable,url
173,,"{'mbid': '', '#text': 'Chilled.'}","{'url': 'https://www.last.fm/music/Speechless', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Speechless'}","{'uts': '1579487201', '#text': '20 Jan 2020, 02:26'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/fc8ddeec1852219a2bb77cae5b6ed7ef.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/fc8ddeec1852219a2bb77cae5b6ed7ef.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/fc8ddeec1852219a2bb77cae5b6ed7ef.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/fc8ddeec1852219a2bb77cae5b6ed7ef.jpg'}]",0,,Chilled.,0,https://www.last.fm/music/Speechless/_/Chilled.
174,,"{'mbid': '', '#text': 'Cosmic Vibrations (Beat Tape)'}","{'url': 'https://www.last.fm/music/Flavors', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Flavors'}","{'uts': '1579487102', '#text': '20 Jan 2020, 02:25'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/0e8230eeaabcca8169f48de88a4090d5.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/0e8230eeaabcca8169f48de88a4090d5.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/0e8230eeaabcca8169f48de88a4090d5.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/0e8230eeaabcca8169f48de88a4090d5.jpg'}]",0,,stardust,0,https://www.last.fm/music/Flavors/_/stardust
175,,"{'mbid': '', '#text': 'handwarmers'}","{'url': 'https://www.last.fm/music/jhfly', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'jhfly'}","{'uts': '1579487005', '#text': '20 Jan 2020, 02:23'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/35a60bfc5002700030a17984673aed82.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/35a60bfc5002700030a17984673aed82.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/35a60bfc5002700030a17984673aed82.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/35a60bfc5002700030a17984673aed82.jpg'}]",0,,after u,0,https://www.last.fm/music/jhfly/_/after+u
176,,"{'mbid': 'cc45d1df-685b-493d-a44a-b5bdab2ddb6b', '#text': 'Waking Dreams'}","{'url': 'https://www.last.fm/music/Philanthrope', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Philanthrope'}","{'uts': '1579486905', '#text': '20 Jan 2020, 02:21'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/a42172791f7640993fac5db81aaad8fd.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/a42172791f7640993fac5db81aaad8fd.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/a42172791f7640993fac5db81aaad8fd.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/a42172791f7640993fac5db81aaad8fd.jpg'}]",0,,Introduction,0,https://www.last.fm/music/Philanthrope/_/Introduction
177,,"{'mbid': '109f1777-90b1-4a6c-9b65-bb628e8ee040', '#text': 'Human'}","{'url': 'https://www.last.fm/music/dodie', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'dodie'}","{'uts': '1579476058', '#text': '19 Jan 2020, 23:20'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/16a2bfc7c351cdb1998f08ee1fc07328.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/16a2bfc7c351cdb1998f08ee1fc07328.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/16a2bfc7c351cdb1998f08ee1fc07328.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/16a2bfc7c351cdb1998f08ee1fc07328.jpg'}]",0,,Not What I Meant (feat. Lewis Watson),0,https://www.last.fm/music/dodie/_/Not+What+I+Meant+(feat.+Lewis+Watson)
178,,"{'mbid': '109f1777-90b1-4a6c-9b65-bb628e8ee040', '#text': 'Human'}","{'url': 'https://www.last.fm/music/dodie', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'dodie'}","{'uts': '1579475855', '#text': '19 Jan 2020, 23:17'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/16a2bfc7c351cdb1998f08ee1fc07328.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/16a2bfc7c351cdb1998f08ee1fc07328.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/16a2bfc7c351cdb1998f08ee1fc07328.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/16a2bfc7c351cdb1998f08ee1fc07328.jpg'}]",0,8cf31633-c8dc-4ccf-b696-dba0652ee6f2,HUMAN,0,https://www.last.fm/music/dodie/_/HUMAN
179,,"{'mbid': 'a3e473c1-3f82-4b9f-b87f-8a6862a38223', '#text': ""There's More To Life""}","{'url': 'https://www.last.fm/music/Dylan+Owen', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Dylan Owen'}","{'uts': '1579475766', '#text': '19 Jan 2020, 23:16'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/e8e685f4f8a32aba67f82e9f47c01b60.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/e8e685f4f8a32aba67f82e9f47c01b60.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/e8e685f4f8a32aba67f82e9f47c01b60.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/e8e685f4f8a32aba67f82e9f47c01b60.jpg'}]",0,8e631749-1217-4826-aa23-b6d00158a41f,Sail Up The Sun,0,https://www.last.fm/music/Dylan+Owen/_/Sail+Up+The+Sun
180,,"{'mbid': 'fef63963-22a1-4c41-bb9b-be119514623d', '#text': 'BOYS LIKE YOU'}","{'url': 'https://www.last.fm/music/dodie', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'dodie'}","{'uts': '1579475674', '#text': '19 Jan 2020, 23:14'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/db386bfd52bbfedc79741031800c81b7.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/db386bfd52bbfedc79741031800c81b7.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/db386bfd52bbfedc79741031800c81b7.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/db386bfd52bbfedc79741031800c81b7.jpg'}]",0,e91ce9e8-6a07-4698-ae96-7ab6ab95231d,BOYS LIKE YOU,0,https://www.last.fm/music/dodie/_/BOYS+LIKE+YOU
181,,"{'mbid': '', '#text': 'Sick of Losing Soulmates'}","{'url': 'https://www.last.fm/music/dodie', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'dodie'}","{'uts': '1579475407', '#text': '19 Jan 2020, 23:10'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/35194f6955ddde27d817a178e49c0255.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/35194f6955ddde27d817a178e49c0255.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/35194f6955ddde27d817a178e49c0255.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/35194f6955ddde27d817a178e49c0255.jpg'}]",0,a8ed4e6c-7f52-49ed-ab43-9872148f7dee,Sick Of Losing Soulmates,0,https://www.last.fm/music/dodie/_/Sick+Of+Losing+Soulmates
182,,"{'mbid': '51379649-ad7d-432b-81ba-4d06cd666d1d', '#text': 'You - EP'}","{'url': 'https://www.last.fm/music/dodie', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'dodie'}","{'uts': '1579475226', '#text': '19 Jan 2020, 23:07'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/0b0818cd3a17981f6b7af6735125639d.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/0b0818cd3a17981f6b7af6735125639d.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/0b0818cd3a17981f6b7af6735125639d.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/0b0818cd3a17981f6b7af6735125639d.jpg'}]",0,,Would You Be So Kind,0,https://www.last.fm/music/dodie/_/Would+You+Be+So+Kind
183,,"{'mbid': '109f1777-90b1-4a6c-9b65-bb628e8ee040', '#text': 'Human'}","{'url': 'https://www.last.fm/music/dodie', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'dodie'}","{'uts': '1579474980', '#text': '19 Jan 2020, 23:03'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/16a2bfc7c351cdb1998f08ee1fc07328.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/16a2bfc7c351cdb1998f08ee1fc07328.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/16a2bfc7c351cdb1998f08ee1fc07328.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/16a2bfc7c351cdb1998f08ee1fc07328.jpg'}]",0,18ebf191-dff9-47fd-87b0-f714f36361d5,monster,0,https://www.last.fm/music/dodie/_/monster
184,,"{'mbid': '109f1777-90b1-4a6c-9b65-bb628e8ee040', '#text': 'Human'}","{'url': 'https://www.last.fm/music/dodie', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'dodie'}","{'uts': '1579474766', '#text': '19 Jan 2020, 22:59'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/16a2bfc7c351cdb1998f08ee1fc07328.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/16a2bfc7c351cdb1998f08ee1fc07328.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/16a2bfc7c351cdb1998f08ee1fc07328.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/16a2bfc7c351cdb1998f08ee1fc07328.jpg'}]",0,29e38af6-97fc-4f23-bbe7-71cb5784a6e8,She,0,https://www.last.fm/music/dodie/_/She
185,,"{'mbid': '', '#text': 'Inaudible'}","{'url': 'https://www.last.fm/music/Mommy', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Mommy'}","{'uts': '1579463613', '#text': '19 Jan 2020, 19:53'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/a038520062671f68bca24a83fd800503.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/a038520062671f68bca24a83fd800503.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/a038520062671f68bca24a83fd800503.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/a038520062671f68bca24a83fd800503.jpg'}]",0,,light strands,0,https://www.last.fm/music/Mommy/_/light+strands
186,,"{'mbid': '', '#text': '1 Am. Study Session'}","{'url': 'https://www.last.fm/music/G+Mills', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'G Mills'}","{'uts': '1579463442', '#text': '19 Jan 2020, 19:50'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/d1ce625570a8d54f2af4da3decbf901c.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/d1ce625570a8d54f2af4da3decbf901c.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/d1ce625570a8d54f2af4da3decbf901c.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/d1ce625570a8d54f2af4da3decbf901c.jpg'}]",0,,Keyframe,0,https://www.last.fm/music/G+Mills/_/Keyframe
187,,"{'mbid': '', '#text': 'last light'}","{'url': 'https://www.last.fm/music/BID%C3%98', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'BIDØ'}","{'uts': '1579463340', '#text': '19 Jan 2020, 19:49'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/a1adfd9c21998fb2f5e920ad932a57b3.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/a1adfd9c21998fb2f5e920ad932a57b3.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/a1adfd9c21998fb2f5e920ad932a57b3.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/a1adfd9c21998fb2f5e920ad932a57b3.jpg'}]",0,,last light,0,https://www.last.fm/music/BID%C3%98/_/last+light
188,,"{'mbid': '2b1252c4-8c08-4f53-bb19-3f0d36917e27', '#text': 'Clockwork'}","{'url': 'https://www.last.fm/music/Philanthrope', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Philanthrope'}","{'uts': '1579463210', '#text': '19 Jan 2020, 19:46'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/8161a30ce6aa7459942c12fb3583827c.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/8161a30ce6aa7459942c12fb3583827c.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/8161a30ce6aa7459942c12fb3583827c.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/8161a30ce6aa7459942c12fb3583827c.jpg'}]",0,d27ab156-d1c2-4f85-be74-5e705fafe3d9,Leavin',0,https://www.last.fm/music/Philanthrope/_/Leavin%27
189,,"{'mbid': '', '#text': 'Beat Batch #3'}","{'url': 'https://www.last.fm/music/BLVK', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'BLVK'}","{'uts': '1579463109', '#text': '19 Jan 2020, 19:45'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/a8f906fff2c42c3fb9d6d2db6c0f4e18.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/a8f906fff2c42c3fb9d6d2db6c0f4e18.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/a8f906fff2c42c3fb9d6d2db6c0f4e18.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/a8f906fff2c42c3fb9d6d2db6c0f4e18.jpg'}]",0,,withu,0,https://www.last.fm/music/BLVK/_/withu
190,,"{'mbid': '58a4d0a8-22d2-4201-8fe6-d1aecd0389c5', '#text': 'Chillhop Essentials Summer 2019'}","{'url': 'https://www.last.fm/music/leavv', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'leavv'}","{'uts': '1579462949', '#text': '19 Jan 2020, 19:42'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/b20726406bfcd69ced0c70ee7577ede6.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/b20726406bfcd69ced0c70ee7577ede6.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/b20726406bfcd69ced0c70ee7577ede6.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/b20726406bfcd69ced0c70ee7577ede6.jpg'}]",0,b27a2e26-baa6-4f2a-aec3-0671ec74baa7,Driftwood,0,https://www.last.fm/music/leavv/_/Driftwood
191,,"{'mbid': '', '#text': '1 Am. Study Session'}","{'url': 'https://www.last.fm/music/J%27San', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': ""J'San""}","{'uts': '1579462788', '#text': '19 Jan 2020, 19:39'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/d1ce625570a8d54f2af4da3decbf901c.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/d1ce625570a8d54f2af4da3decbf901c.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/d1ce625570a8d54f2af4da3decbf901c.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/d1ce625570a8d54f2af4da3decbf901c.jpg'}]",0,,Snow & Sand,0,https://www.last.fm/music/J%27San/_/Snow+&+Sand
